# timestamp latitude longitude height roll pitch azimuth north_vel east_vel up_vel obs_timestamp
1785986643588999 44.820666405 89.008436806 495.0882 -0.685877 -0.005510 314.028519 1.2643 -1.2955 -0.0431 1785986643588999
1785986643599998 44.820666530 89.008436626 495.0877 -0.697123 -0.001463 314.029367 1.2624 -1.2971 -0.0431 1785986643599998
1785986643609998 44.820666644 89.008436461 495.0872 -0.714461 0.001301 314.029997 1.2581 -1.3004 -0.0478 1785986643609998
1785986643620999 44.820666768 89.008436280 495.0867 -0.734756 0.003429 314.031252 1.2516 -1.3065 -0.0539 1785986643620999
1785986643625998 44.820666824 89.008436197 495.0864 -0.744503 0.003875 314.032179 1.2485 -1.3104 -0.0564 1785986643625998
1785986643635998 44.820666936 89.008436031 495.0858 -0.765051 0.004424 314.034388 1.2437 -1.3199 -0.0617 1785986643635998
1785986643646999 44.820667108 89.008435919 495.0885 -0.760991 0.007458 314.036667 1.2480 -1.3230 -0.0642 1785986643646999
1785986643661998 44.820667276 89.008435667 495.0875 -0.797022 0.005635 314.037917 1.2475 -1.3365 -0.0665 1785986643661998
1785986643667999 44.820667343 89.008435566 495.0871 -0.812275 0.004684 314.037581 1.2481 -1.3404 -0.0668 1785986643667999
1785986643677999 44.820667456 89.008435396 495.0864 -0.838398 0.002384 314.035981 1.2488 -1.3440 -0.0677 1785986643677999
1785986643687999 44.820667568 89.008435226 495.0857 -0.866269 -0.000626 314.033694 1.2489 -1.3455 -0.0702 1785986643687999
1785986643698998 44.820667692 89.008435039 495.0849 -0.899622 -0.004331 314.030800 1.2485 -1.3462 -0.0753 1785986643698998
1785986643710000 44.820667815 89.008434851 495.0841 -0.934913 -0.008203 314.029685 1.2487 -1.3468 -0.0820 1785986643710000
1785986643714998 44.820667871 89.008434766 495.0837 -0.951294 -0.009432 314.029501 1.2493 -1.3472 -0.0839 1785986643714998
1785986643724998 44.820667984 89.008434596 495.0828 -0.985465 -0.010621 314.031739 1.2498 -1.3481 -0.0823 1785986643724998
1785986643740998 44.820668163 89.008434323 495.0816 -1.039020 -0.012432 314.040361 1.2461 -1.3507 -0.0748 1785986643740998
1785986643750998 44.820668267 89.008434196 495.0853 -1.061997 -0.001212 314.047131 1.2393 -1.3492 -0.0677 1785986643750998
1785986643761999 44.820668389 89.008434008 495.0846 -1.090728 -0.002750 314.056915 1.2320 -1.3547 -0.0668 1785986643761999
1785986643767998 44.820668456 89.008433905 495.0842 -1.103876 -0.004217 314.062263 1.2287 -1.3578 -0.0686 1785986643767998
1785986643777999 44.820668566 89.008433734 495.0834 -1.121597 -0.007044 314.069436 1.2258 -1.3625 -0.0750 1785986643777999
1785986643787999 44.820668676 89.008433561 495.0826 -1.135816 -0.009566 314.074154 1.2254 -1.3661 -0.0842 1785986643787999
1785986643799000 44.820668798 89.008433371 495.0817 -1.149533 -0.012409 314.075880 1.2271 -1.3677 -0.0929 1785986643799000
1785986643809998 44.820668919 89.008433180 495.0806 -1.163822 -0.015761 314.073262 1.2281 -1.3671 -0.0948 1785986643809998
1785986643814999 44.820668974 89.008433094 495.0802 -1.169970 -0.016703 314.069753 1.2267 -1.3659 -0.0919 1785986643814999
1785986643829998 44.820669139 89.008432835 495.0789 -1.189720 -0.020346 314.057931 1.2184 -1.3641 -0.0777 1785986643829998
1785986643840999 44.820669259 89.008432645 495.0781 -1.203820 -0.023365 314.051194 1.2109 -1.3655 -0.0701 1785986643840999
1785986643850999 44.820669325 89.008432395 495.0804 -1.241075 -0.028536 314.047586 1.1979 -1.3764 -0.0676 1785986643850999
1785986643855998 44.820669379 89.008432308 495.0801 -1.247494 -0.029501 314.047316 1.1953 -1.3782 -0.0684 1785986643855998
1785986643866999 44.820669497 89.008432116 495.0794 -1.262006 -0.031959 314.049039 1.1926 -1.3805 -0.0679 1785986643866999
1785986643876999 44.820669604 89.008431942 495.0787 -1.275549 -0.034519 314.051663 1.1924 -1.3812 -0.0657 1785986643876999
1785986643886999 44.820669712 89.008431767 495.0780 -1.290141 -0.038829 314.054327 1.1944 -1.3802 -0.0620 1785986643886999
1785986643902999 44.820669883 89.008431488 495.0771 -1.316191 -0.050631 314.057440 1.1990 -1.3766 -0.0498 1785986643902999
1785986643907998 44.820669937 89.008431401 495.0769 -1.324184 -0.055817 314.056219 1.1999 -1.3757 -0.0446 1785986643907998
1785986643918998 44.820670056 89.008431209 495.0765 -1.339649 -0.070440 314.048027 1.1993 -1.3765 -0.0373 1785986643918998
1785986643928998 44.820670164 89.008431035 495.0761 -1.349499 -0.085957 314.035384 1.1988 -1.3780 -0.0336 1785986643928998
1785986643934000 44.820670218 89.008430948 495.0759 -1.351884 -0.093215 314.028087 1.1996 -1.3773 -0.0310 1785986643934000
1785986643944998 44.820670293 89.008430714 495.0770 -1.369933 -0.100554 314.011860 1.1957 -1.3754 -0.0237 1785986643944998
1785986643955999 44.820670412 89.008430523 495.0768 -1.363649 -0.109154 313.997948 1.1973 -1.3649 -0.0157 1785986643955999
1785986643971998 44.820670584 89.008430249 495.0766 -1.346115 -0.118794 313.980444 1.1995 -1.3440 -0.0083 1785986643971998
1785986643981999 44.820670692 89.008430080 495.0765 -1.330607 -0.122676 313.971201 1.2019 -1.3296 -0.0083 1785986643981999
1785986643987998 44.820670757 89.008429980 495.0764 -1.319208 -0.124139 313.966685 1.2044 -1.3212 -0.0104 1785986643987998
1785986643997998 44.820670866 89.008429813 495.0763 -1.297407 -0.126911 313.959866 1.2113 -1.3094 -0.0160 1785986643997998
1785986644008999 44.820670986 89.008429631 495.0761 -1.273465 -0.131385 313.954209 1.2205 -1.3011 -0.0198 1785986644008999
1785986644018999 44.820671096 89.008429466 495.0759 -1.248162 -0.133832 313.945983 1.2282 -1.2991 -0.0178 1785986644018999
1785986644029999 44.820671218 89.008429285 495.0757 -1.216286 -0.135005 313.935745 1.2328 -1.3015 -0.0126 1785986644029999
1785986644034999 44.820671273 89.008429203 495.0757 -1.199866 -0.135383 313.930037 1.2340 -1.3022 -0.0120 1785986644034999
1785986644050999 44.820671436 89.008428918 495.0770 -1.150596 -0.136965 313.908694 1.2400 -1.2985 -0.0151 1785986644050999
1785986644060999 44.820671548 89.008428754 495.0769 -1.121433 -0.139491 313.895564 1.2469 -1.2902 -0.0192 1785986644060999
1785986644072000 44.820671672 89.008428576 495.0767 -1.095898 -0.143402 313.881911 1.2563 -1.2779 -0.0203 1785986644072000
1785986644076998 44.820671728 89.008428495 495.0766 -1.087094 -0.145346 313.876060 1.2601 -1.2727 -0.0174 1785986644076998
1785986644086998 44.820671842 89.008428335 495.0764 -1.074032 -0.149563 313.865409 1.2642 -1.2655 -0.0104 1785986644086998
1785986644097999 44.820671967 89.008428159 495.0763 -1.064284 -0.153792 313.854840 1.2648 -1.2624 -0.0068 1785986644097999
1785986644107999 44.820672081 89.008427998 495.0763 -1.059695 -0.157605 313.847734 1.2649 -1.2631 -0.0076 1785986644107999
1785986644112998 44.820672138 89.008427918 495.0762 -1.057714 -0.158302 313.842908 1.2663 -1.2635 -0.0106 1785986644112998
1785986644128998 44.820672321 89.008427663 495.0759 -1.053617 -0.158273 313.828543 1.2750 -1.2615 -0.0284 1785986644128998
1785986644138998 44.820672436 89.008427504 495.0756 -1.051937 -0.157694 313.821479 1.2813 -1.2576 -0.0375 1785986644138998
1785986644149999 44.820672574 89.008427304 495.0771 -1.046356 -0.165388 313.815612 1.2905 -1.2524 -0.0402 1785986644149999
1785986644154999 44.820672633 89.008427225 495.0769 -1.045255 -0.166564 313.813420 1.2937 -1.2490 -0.0411 1785986644154999
1785986644171000 44.820672820 89.008426974 495.0763 -1.043407 -0.174268 313.805354 1.3088 -1.2387 -0.0413 1785986644171000
1785986644181998 44.820672950 89.008426802 495.0758 -1.043673 -0.180347 313.799055 1.3211 -1.2333 -0.0380 1785986644181998
1785986644187000 44.820673010 89.008426724 495.0756 -1.043270 -0.182583 313.796356 1.3257 -1.2321 -0.0369 1785986644187000
1785986644197999 44.820673141 89.008426552 495.0752 -1.039309 -0.186311 313.792323 1.3312 -1.2325 -0.0405 1785986644197999
1785986644207998 44.820673261 89.008426396 495.0748 -1.033172 -0.189851 313.792651 1.3328 -1.2334 -0.0475 1785986644207998
1785986644217998 44.820673381 89.008426240 495.0743 -1.023286 -0.192465 313.793171 1.3339 -1.2327 -0.0535 1785986644217998
1785986644223999 44.820673453 89.008426146 495.0739 -1.016309 -0.193801 313.794739 1.3355 -1.2309 -0.0546 1785986644223999
1785986644238999 44.820673633 89.008425914 495.0731 -0.997302 -0.196561 313.801798 1.3415 -1.2244 -0.0534 1785986644238999
1785986644250000 44.820673751 89.008425707 495.0756 -0.992489 -0.199025 313.808611 1.3438 -1.2229 -0.0492 1785986644250000
1785986644259999 44.820673872 89.008425552 495.0751 -0.982110 -0.200816 313.816289 1.3460 -1.2220 -0.0472 1785986644259999
1785986644266000 44.820673945 89.008425459 495.0748 -0.976199 -0.201882 313.821422 1.3466 -1.2231 -0.0476 1785986644266000
1785986644276000 44.820674066 89.008425304 495.0743 -0.966349 -0.203654 313.830324 1.3474 -1.2267 -0.0498 1785986644276000
1785986644290998 44.820674248 89.008425071 495.0735 -0.953156 -0.206289 313.845251 1.3491 -1.2339 -0.0531 1785986644290998
1785986644301999 44.820674382 89.008424899 495.0729 -0.947358 -0.208740 313.856841 1.3502 -1.2394 -0.0547 1785986644301999
1785986644312000 44.820674503 89.008424742 495.0724 -0.941716 -0.210488 313.867492 1.3506 -1.2433 -0.0565 1785986644312000
1785986644317999 44.820674576 89.008424647 495.0721 -0.940012 -0.212373 313.874106 1.3508 -1.2451 -0.0564 1785986644317999
1785986644327999 44.820674698 89.008424490 495.0715 -0.939976 -0.217248 313.886209 1.3512 -1.2479 -0.0538 1785986644327999
1785986644337999 44.820674819 89.008424332 495.0710 -0.942040 -0.223172 313.898329 1.3511 -1.2509 -0.0527 1785986644337999
1785986644353999 44.820675012 89.008424088 495.0735 -0.942462 -0.229470 313.917096 1.3504 -1.2535 -0.0536 1785986644353999
1785986644359998 44.820675085 89.008423993 495.0732 -0.946010 -0.234802 313.924606 1.3504 -1.2554 -0.0558 1785986644359998
1785986644369998 44.820675207 89.008423834 495.0726 -0.955426 -0.242976 313.937814 1.3505 -1.2582 -0.0602 1785986644369998
1785986644380999 44.820675340 89.008423659 495.0719 -0.968101 -0.249835 313.953081 1.3486 -1.2603 -0.0640 1785986644380999
1785986644385998 44.820675401 89.008423579 495.0716 -0.974736 -0.252599 313.960188 1.3462 -1.2608 -0.0636 1785986644385998
1785986644396999 44.820675534 89.008423404 495.0709 -0.989343 -0.258278 313.976592 1.3380 -1.2622 -0.0567 1785986644396999
1785986644406999 44.820675654 89.008423244 495.0704 -1.000616 -0.263825 313.991707 1.3293 -1.2645 -0.0520 1785986644406999
1785986644417999 44.820675785 89.008423068 495.0698 -1.009452 -0.269491 314.008495 1.3217 -1.2674 -0.0563 1785986644417999
1785986644432999 44.820675963 89.008422827 495.0688 -1.022546 -0.276201 314.029274 1.3197 -1.2698 -0.0676 1785986644432999
1785986644437999 44.820676023 89.008422747 495.0685 -1.027780 -0.277753 314.035312 1.3216 -1.2692 -0.0695 1785986644437999
1785986644448998 44.820676190 89.008422582 495.0703 -1.025909 -0.283079 314.046919 1.3315 -1.2636 -0.0695 1785986644448998
1785986644458999 44.820676309 89.008422422 495.0696 -1.039510 -0.282017 314.057174 1.3305 -1.2612 -0.0696 1785986644458999
1785986644470000 44.820676441 89.008422247 495.0689 -1.053506 -0.282196 314.068285 1.3233 -1.2619 -0.0672 1785986644470000
1785986644480000 44.820676559 89.008422087 495.0682 -1.063085 -0.283737 314.079462 1.3143 -1.2661 -0.0654 1785986644480000
1785986644490998 44.820676689 89.008421911 495.0675 -1.070745 -0.286745 314.093512 1.3055 -1.2734 -0.0671 1785986644490998
1785986644500998 44.820676806 89.008421749 495.0668 -1.078472 -0.289669 314.106657 1.2995 -1.2803 -0.0698 1785986644500998
1785986644505999 44.820676864 89.008421668 495.0665 -1.081778 -0.290520 314.112511 1.2971 -1.2831 -0.0706 1785986644505999
1785986644516000 44.820676981 89.008421505 495.0658 -1.088725 -0.292617 314.121774 1.2931 -1.2867 -0.0707 1785986644516000
1785986644526000 44.820677097 89.008421343 495.0651 -1.097409 -0.295117 314.128245 1.2903 -1.2878 -0.0682 1785986644526000
1785986644536998 44.820677225 89.008421164 495.0644 -1.110797 -0.297524 314.133047 1.2889 -1.2875 -0.0604 1785986644536998
1785986644546998 44.820677358 89.008420980 495.0664 -1.122275 -0.306970 314.135194 1.2899 -1.2878 -0.0496 1785986644546998
1785986644556998 44.820677474 89.008420817 495.0659 -1.142820 -0.309246 314.135362 1.2846 -1.2874 -0.0411 1785986644556998
1785986644572999 44.820677658 89.008420556 495.0654 -1.179045 -0.314591 314.134548 1.2714 -1.2906 -0.0290 1785986644572999
1785986644577999 44.820677715 89.008420475 495.0652 -1.190194 -0.316691 314.134653 1.2668 -1.2931 -0.0249 1785986644577999
1785986644587999 44.820677829 89.008420311 495.0650 -1.210398 -0.320155 314.136599 1.2604 -1.2988 -0.0179 1785986644587999
1785986644598999 44.820677954 89.008420130 495.0649 -1.230704 -0.322592 314.139866 1.2579 -1.3024 -0.0118 1785986644598999
1785986644608999 44.820678067 89.008419965 495.0648 -1.248282 -0.325091 314.144055 1.2585 -1.3029 -0.0079 1785986644608999
1785986644618999 44.820678180 89.008419800 495.0647 -1.263934 -0.326994 314.145271 1.2597 -1.3011 -0.0064 1785986644618999
1785986644629999 44.820678305 89.008419619 495.0646 -1.278444 -0.329524 314.144309 1.2599 -1.2984 -0.0063 1785986644629999
1785986644639999 44.820678418 89.008419455 495.0646 -1.287771 -0.332578 314.141002 1.2587 -1.2970 -0.0073 1785986644639999
1785986644649999 44.820678520 89.008419266 495.0660 -1.298324 -0.336077 314.135185 1.2556 -1.2982 -0.0069 1785986644649999
1785986644655998 44.820678587 89.008419167 495.0660 -1.299290 -0.337748 314.131098 1.2548 -1.2981 -0.0059 1785986644655998
1785986644665998 44.820678700 89.008419003 495.0659 -1.296702 -0.338783 314.124246 1.2540 -1.2980 -0.0037 1785986644665998
1785986644675999 44.820678813 89.008418839 495.0659 -1.290618 -0.338053 314.118052 1.2539 -1.2979 0.0002 1785986644675999
1785986644687000 44.820678937 89.008418659 495.0659 -1.280275 -0.335299 314.112352 1.2539 -1.2960 0.0060 1785986644687000
1785986644697000 44.820679050 89.008418495 495.0660 -1.269477 -0.330329 314.107816 1.2534 -1.2921 0.0100 1785986644697000
1785986644707000 44.820679162 89.008418331 495.0661 -1.261168 -0.324987 314.105629 1.2517 -1.2883 0.0117 1785986644707000
1785986644722999 44.820679342 89.008418071 495.0663 -1.243075 -0.316401 314.101722 1.2483 -1.2845 0.0135 1785986644722999
1785986644727998 44.820679398 89.008417990 495.0664 -1.236898 -0.313539 314.100673 1.2471 -1.2846 0.0141 1785986644727998
1785986644737998 44.820679511 89.008417827 495.0665 -1.223840 -0.307472 314.098219 1.2454 -1.2874 0.0150 1785986644737998
1785986644748999 44.820679619 89.008417618 495.0683 -1.211779 -0.300730 314.093687 1.2440 -1.2933 0.0153 1785986644748999
1785986644758999 44.820679731 89.008417454 495.0684 -1.197652 -0.294051 314.087022 1.2457 -1.2967 0.0130 1785986644758999
1785986644769999 44.820679854 89.008417274 495.0685 -1.183634 -0.286782 314.075845 1.2493 -1.2979 0.0104 1785986644769999
1785986644779999 44.820679967 89.008417110 495.0686 -1.172630 -0.280565 314.063593 1.2535 -1.2969 0.0077 1785986644779999
1785986644790998 44.820680091 89.008416930 495.0687 -1.163220 -0.274885 314.049755 1.2580 -1.2930 0.0011 1785986644790998
1785986644800999 44.820680204 89.008416765 495.0687 -1.161487 -0.272987 314.039922 1.2613 -1.2879 -0.0039 1785986644800999
1785986644805998 44.820680261 89.008416684 495.0686 -1.160894 -0.272907 314.035347 1.2624 -1.2861 -0.0037 1785986644805998
1785986644816998 44.820680386 89.008416505 495.0686 -1.159992 -0.273228 314.029334 1.2613 -1.2855 -0.0036 1785986644816998
1785986644826998 44.820680499 89.008416343 495.0685 -1.158829 -0.275241 314.025302 1.2592 -1.2875 -0.0083 1785986644826998
1785986644836998 44.820680612 89.008416180 495.0684 -1.157669 -0.278989 314.022005 1.2601 -1.2902 -0.0139 1785986644836998
1785986644847999 44.820680702 89.008415986 495.0718 -1.162464 -0.273801 314.018471 1.2616 -1.2904 -0.0178 1785986644847999
1785986644857999 44.820680816 89.008415823 495.0716 -1.160607 -0.276149 314.014796 1.2694 -1.2873 -0.0248 1785986644857999
1785986644868999 44.820680942 89.008415645 495.0713 -1.160099 -0.278755 314.009599 1.2792 -1.2808 -0.0312 1785986644868999
1785986644873999 44.820681000 89.008415564 495.0711 -1.160565 -0.280478 314.006547 1.2831 -1.2775 -0.0319 1785986644873999
1785986644883999 44.820681115 89.008415402 495.0708 -1.161840 -0.285696 313.999430 1.2879 -1.2727 -0.0320 1785986644883999
1785986644899999 44.820681301 89.008415145 495.0703 -1.160794 -0.296867 313.986981 1.2910 -1.2712 -0.0355 1785986644899999
1785986644909999 44.820681417 89.008414984 495.0699 -1.156694 -0.304904 313.981071 1.2939 -1.2730 -0.0396 1785986644909999
1785986644921998 44.820681557 89.008414791 495.0694 -1.146058 -0.313212 313.975093 1.3004 -1.2741 -0.0461 1785986644921998
1785986644931998 44.820681674 89.008414630 495.0689 -1.134764 -0.319016 313.973586 1.3063 -1.2729 -0.0515 1785986644931998
1785986644937000 44.820681733 89.008414549 495.0686 -1.128073 -0.321716 313.974229 1.3088 -1.2717 -0.0529 1785986644937000
1785986644947999 44.820681798 89.008414323 495.0731 -1.135181 -0.318512 313.977434 1.3029 -1.2729 -0.0516 1785986644947999
1785986644957998 44.820681915 89.008414162 495.0725 -1.119030 -0.324925 313.980138 1.3030 -1.2702 -0.0558 1785986644957998
1785986644973999 44.820682103 89.008413905 495.0716 -1.092625 -0.337436 313.983945 1.3030 -1.2657 -0.0664 1785986644973999
1785986644978999 44.820682161 89.008413825 495.0712 -1.084368 -0.342060 313.984447 1.3043 -1.2648 -0.0692 1785986644978999
1785986644990000 44.820682291 89.008413650 495.0704 -1.066189 -0.351897 313.982849 1.3094 -1.2649 -0.0749 1785986644990000
1785986645000000 44.820682409 89.008413490 495.0696 -1.051052 -0.360172 313.979630 1.3138 -1.2664 -0.0805 1785986645000000
1785986645005999 44.820682479 89.008413393 495.0692 -1.044558 -0.365828 313.978492 1.3154 -1.2677 -0.0812 1785986645005999
1785986645020998 44.820682657 89.008413152 495.0680 -1.027105 -0.375343 313.974134 1.3157 -1.2686 -0.0756 1785986645020998
1785986645030998 44.820682775 89.008412992 495.0673 -1.016530 -0.382529 313.972992 1.3136 -1.2677 -0.0735 1785986645030998
1785986645041999 44.820682905 89.008412816 495.0664 -1.006446 -0.391946 313.973301 1.3111 -1.2659 -0.0748 1785986645041999
1785986645051999 44.820682996 89.008412624 495.0702 -1.006303 -0.401024 313.975651 1.3073 -1.2673 -0.0765 1785986645051999
1785986645056998 44.820683055 89.008412544 495.0698 -1.001739 -0.406490 313.977911 1.3077 -1.2672 -0.0799 1785986645056998
1785986645067999 44.820683184 89.008412368 495.0689 -0.992090 -0.418886 313.984045 1.3113 -1.2671 -0.0858 1785986645067999
1785986645077999 44.820683302 89.008412207 495.0680 -0.983667 -0.429811 313.989263 1.3163 -1.2665 -0.0865 1785986645077999
1785986645087999 44.820683421 89.008412047 495.0672 -0.974882 -0.439017 313.992699 1.3206 -1.2657 -0.0840 1785986645087999
1785986645098999 44.820683552 89.008411871 495.0662 -0.964434 -0.447636 313.994527 1.3221 -1.2645 -0.0832 1785986645098999
1785986645108999 44.820683671 89.008411711 495.0654 -0.953388 -0.455470 313.994785 1.3207 -1.2632 -0.0880 1785986645108999
1785986645115000 44.820683742 89.008411616 495.0648 -0.945259 -0.459573 313.993986 1.3194 -1.2624 -0.0938 1785986645115000
1785986645125000 44.820683861 89.008411456 495.0639 -0.930666 -0.465354 313.992986 1.3197 -1.2608 -0.1021 1785986645125000
1785986645134999 44.820683980 89.008411297 495.0628 -0.915912 -0.470060 313.993541 1.3224 -1.2594 -0.1027 1785986645134999
1785986645151000 44.820684172 89.008410994 495.0647 -0.898956 -0.484684 313.996837 1.3277 -1.2621 -0.0919 1785986645151000
1785986645161000 44.820684292 89.008410834 495.0638 -0.889473 -0.487609 313.999812 1.3286 -1.2620 -0.0839 1785986645161000
1785986645171998 44.820684423 89.008410659 495.0629 -0.882517 -0.490809 314.004238 1.3265 -1.2626 -0.0763 1785986645171998
1785986645181998 44.820684542 89.008410499 495.0622 -0.877604 -0.493697 314.009661 1.3223 -1.2643 -0.0729 1785986645181998
1785986645187000 44.820684602 89.008410419 495.0618 -0.876027 -0.495483 314.012904 1.3200 -1.2660 -0.0732 1785986645187000
1785986645197999 44.820684732 89.008410243 495.0610 -0.874875 -0.500941 314.020829 1.3172 -1.2716 -0.0748 1785986645197999
1785986645207998 44.820684851 89.008410081 495.0603 -0.876574 -0.507239 314.028133 1.3186 -1.2772 -0.0740 1785986645207998
1785986645218999 44.820684982 89.008409903 495.0595 -0.880419 -0.512715 314.034905 1.3230 -1.2820 -0.0697 1785986645218999
1785986645230000 44.820685113 89.008409724 495.0588 -0.889812 -0.518054 314.038017 1.3264 -1.2849 -0.0620 1785986645230000
1785986645234998 44.820685172 89.008409643 495.0585 -0.896516 -0.521204 314.037869 1.3255 -1.2861 -0.0578 1785986645234998
1785986645250000 44.820685396 89.008409436 495.0579 -0.893381 -0.535151 314.035293 1.3248 -1.2859 -0.0495 1785986645250000
1785986645260998 44.820685527 89.008409256 495.0574 -0.907530 -0.543819 314.034802 1.3195 -1.2906 -0.0467 1785986645260998
1785986645270998 44.820685645 89.008409093 495.0569 -0.917961 -0.550622 314.036091 1.3165 -1.2947 -0.0459 1785986645270998
1785986645276998 44.820685716 89.008408995 495.0567 -0.923182 -0.553004 314.038097 1.3160 -1.2966 -0.0448 1785986645276998
1785986645287999 44.820685846 89.008408814 495.0562 -0.930462 -0.555416 314.043669 1.3157 -1.2983 -0.0408 1785986645287999
1785986645297999 44.820685965 89.008408650 495.0558 -0.935338 -0.556546 314.049417 1.3152 -1.2972 -0.0371 1785986645297999
1785986645307999 44.820686083 89.008408486 495.0555 -0.939490 -0.556944 314.055430 1.3161 -1.2934 -0.0319 1785986645307999
1785986645313998 44.820686154 89.008408388 495.0553 -0.941362 -0.556995 314.058658 1.3174 -1.2904 -0.0282 1785986645313998
1785986645328998 44.820686332 89.008408144 495.0549 -0.944471 -0.558174 314.066747 1.3209 -1.2845 -0.0226 1785986645328998
1785986645339998 44.820686463 89.008407966 495.0547 -0.944821 -0.560395 314.072125 1.3216 -1.2849 -0.0212 1785986645339998
1785986645349998 44.820686573 89.008407764 495.0549 -0.946610 -0.565727 314.076340 1.3191 -1.2931 -0.0215 1785986645349998
1785986645355998 44.820686644 89.008407666 495.0548 -0.941337 -0.566637 314.078533 1.3178 -1.2972 -0.0218 1785986645355998
1785986645365998 44.820686763 89.008407502 495.0546 -0.931139 -0.567822 314.081133 1.3175 -1.3015 -0.0198 1785986645365998
1785986645375998 44.820686881 89.008407337 495.0544 -0.920588 -0.569013 314.083382 1.3193 -1.3016 -0.0150 1785986645375998
1785986645391999 44.820687072 89.008407074 495.0542 -0.904266 -0.569240 314.086953 1.3223 -1.2953 -0.0078 1785986645391999
1785986645401998 44.820687191 89.008406910 495.0542 -0.896127 -0.570754 314.090144 1.3226 -1.2900 -0.0078 1785986645401998
1785986645407998 44.820687262 89.008406813 495.0541 -0.891695 -0.571247 314.092330 1.3224 -1.2873 -0.0103 1785986645407998
1785986645417999 44.820687381 89.008406650 495.0540 -0.886771 -0.572397 314.097379 1.3220 -1.2862 -0.0164 1785986645417999
1785986645427999 44.820687500 89.008406487 495.0538 -0.884654 -0.573536 314.103127 1.3208 -1.2888 -0.0227 1785986645427999
1785986645438998 44.820687630 89.008406307 495.0535 -0.883865 -0.573635 314.109432 1.3180 -1.2949 -0.0274 1785986645438998
1785986645444000 44.820687690 89.008406226 495.0534 -0.883679 -0.573596 314.112035 1.3162 -1.2981 -0.0275 1785986645444000
1785986645460000 44.820687845 89.008405899 495.0551 -0.899930 -0.576759 314.119154 1.3076 -1.3121 -0.0251 1785986645460000
1785986645470000 44.820687963 89.008405733 495.0548 -0.899894 -0.577599 314.121748 1.3068 -1.3160 -0.0281 1785986645470000
1785986645480998 44.820688092 89.008405550 495.0544 -0.902525 -0.579328 314.122304 1.3087 -1.3182 -0.0341 1785986645480998
1785986645490998 44.820688210 89.008405383 495.0541 -0.908049 -0.580928 314.121060 1.3110 -1.3185 -0.0395 1785986645490998
1785986645496999 44.820688281 89.008405283 495.0538 -0.913034 -0.582111 314.119477 1.3114 -1.3187 -0.0418 1785986645496999
1785986645506999 44.820688399 89.008405116 495.0534 -0.922590 -0.584844 314.116081 1.3091 -1.3198 -0.0433 1785986645506999
1785986645516999 44.820688517 89.008404949 495.0530 -0.932277 -0.588600 314.111373 1.3053 -1.3221 -0.0434 1785986645516999
1785986645532998 44.820688704 89.008404681 495.0523 -0.947787 -0.594033 314.104953 1.2996 -1.3266 -0.0440 1785986645532998
1785986645537999 44.820688762 89.008404597 495.0521 -0.952117 -0.595020 314.103634 1.2986 -1.3277 -0.0452 1785986645537999
1785986645549000 44.820688893 89.008404434 495.0551 -0.950649 -0.591686 314.101485 1.3004 -1.3260 -0.0472 1785986645549000
1785986645559000 44.820689010 89.008404266 495.0546 -0.956875 -0.593090 314.101290 1.3024 -1.3267 -0.0505 1785986645559000
1785986645569998 44.820689139 89.008404082 495.0541 -0.961423 -0.594237 314.101838 1.3038 -1.3260 -0.0548 1785986645569998
1785986645574999 44.820689197 89.008403998 495.0538 -0.962265 -0.595196 314.102095 1.3038 -1.3254 -0.0570 1785986645574999
1785986645590999 44.820689385 89.008403730 495.0528 -0.959911 -0.601081 314.101844 1.3027 -1.3247 -0.0646 1785986645590999
1785986645600999 44.820689502 89.008403562 495.0521 -0.956369 -0.606126 314.101586 1.3020 -1.3260 -0.0698 1785986645600999
1785986645611999 44.820689631 89.008403378 495.0513 -0.949724 -0.613289 314.099155 1.3023 -1.3285 -0.0745 1785986645611999
1785986645621999 44.820689748 89.008403209 495.0506 -0.941217 -0.619824 314.095545 1.3035 -1.3319 -0.0767 1785986645621999
1785986645626999 44.820689807 89.008403125 495.0502 -0.935903 -0.622756 314.092859 1.3042 -1.3338 -0.0772 1785986645626999
1785986645638000 44.820689936 89.008402939 495.0493 -0.923051 -0.629218 314.086179 1.3052 -1.3368 -0.0784 1785986645638000
1785986645648998 44.820690021 89.008402710 495.0529 -0.926917 -0.631622 314.079338 1.2998 -1.3412 -0.0766 1785986645648998
1785986645658998 44.820690138 89.008402540 495.0521 -0.915949 -0.638535 314.073631 1.2994 -1.3403 -0.0749 1785986645658998
1785986645664000 44.820690197 89.008402456 495.0517 -0.910911 -0.642678 314.071662 1.2986 -1.3397 -0.0728 1785986645664000
1785986645674998 44.820690325 89.008402269 495.0510 -0.901391 -0.653298 314.069280 1.2953 -1.3403 -0.0669 1785986645674998
1785986645689999 44.820690499 89.008402015 495.0500 -0.890787 -0.667757 314.067604 1.2905 -1.3441 -0.0590 1785986645689999
1785986645699999 44.820690615 89.008401845 495.0495 -0.883710 -0.676707 314.065774 1.2878 -1.3473 -0.0547 1785986645699999
1785986645710999 44.820690743 89.008401657 495.0489 -0.875820 -0.685523 314.063682 1.2855 -1.3508 -0.0521 1785986645710999
1785986645715999 44.820690800 89.008401571 495.0486 -0.872270 -0.688962 314.061875 1.2850 -1.3520 -0.0512 1785986645715999
1785986645725999 44.820690916 89.008401400 495.0481 -0.863745 -0.695520 314.056157 1.2848 -1.3530 -0.0478 1785986645725999
